dataset,algorithm,size,run,time_us,char_comparisons,char_inspections,radix_calls,quick_switches
prefix_150,lcp_mergesort,600,29,7187,732581,0,0,0
prefix_150,lcp_mergesort,600,30,7149,732581,0,0,0
prefix_150,msd_radix_sort,600,1,4190,0,182460,245,0
prefix_150,msd_radix_sort,600,2,4197,0,182460,245,0
prefix_150,msd_radix_sort,600,3,4139,0,182460,245,0
prefix_150,msd_radix_sort,600,4,4165,0,182460,245,0
prefix_150,msd_radix_sort,600,5,4155,0,182460,245,0
prefix_150,msd_radix_sort,600,6,4159,0,182460,245,0
prefix_150,msd_radix_sort,600,7,4125,0,182460,245,0
prefix_150,msd_radix_sort,600,8,4135,0,182460,245,0
prefix_150,msd_radix_sort,600,9,4136,0,182460,245,0
prefix_150,msd_radix_sort,600,10,4130,0,182460,245,0
prefix_150,msd_radix_sort,600,11,4174,0,182460,245,0
prefix_150,msd_radix_sort,600,12,4134,0,182460,245,0
prefix_150,msd_radix_sort,600,13,4129,0,182460,245,0
prefix_150,msd_radix_sort,600,14,4145,0,182460,245,0
prefix_150,msd_radix_sort,600,15,4121,0,182460,245,0
prefix_150,msd_radix_sort,600,16,4136,0,182460,245,0
prefix_150,msd_radix_sort,600,17,4124,0,182460,245,0
prefix_150,msd_radix_sort,600,18,4137,0,182460,245,0
prefix_150,msd_radix_sort,600,19,4126,0,182460,245,0
prefix_150,msd_radix_sort,600,20,4144,0,182460,245,0
prefix_150,msd_radix_sort,600,21,4154,0,182460,245,0
prefix_150,msd_radix_sort,600,22,4135,0,182460,245,0
prefix_150,msd_radix_sort,600,23,4152,0,182460,245,0
prefix_150,msd_radix_sort,600,24,4146,0,182460,245,0
prefix_150,msd_radix_sort,600,25,4128,0,182460,245,0
prefix_150,msd_radix_sort,600,26,4135,0,182460,245,0
prefix_150,msd_radix_sort,600,27,4180,0,182460,245,0
prefix_150,msd_radix_sort,600,28,4140,0,182460,245,0
prefix_150,msd_radix_sort,600,29,4144,0,182460,245,0
prefix_150,msd_radix_sort,600,30,4128,0,182460,245,0
prefix_150,quick_msd_radix_sort,600,1,4016,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,2,4019,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,3,4019,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,4,3997,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,5,4012,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,6,4082,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,7,4016,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,8,4049,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,9,4018,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,10,4011,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,11,4026,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,12,4017,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,13,3985,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,14,4017,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,15,4017,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,16,4018,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,17,4009,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,18,4017,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,19,4096,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,20,4106,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,21,4075,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,22,4208,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,23,4023,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,24,4042,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,25,4041,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,26,4019,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,27,4009,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,28,4035,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,29,4014,1805,182842,151,74
prefix_150,quick_msd_radix_sort,600,30,4024,1805,182842,151,74
prefix_150,standard_quicksort,700,1,19802,1093935,0,0,0
prefix_150,standard_quicksort,700,2,19755,1093935,0,0,0
prefix_150,standard_quicksort,700,3,19768,1093935,0,0,0
prefix_150,standard_quicksort,700,4,19713,1093935,0,0,0
prefix_150,standard_quicksort,700,5,19693,1093935,0,0,0
prefix_150,standard_quicksort,700,6,19749,1093935,0,0,0
prefix_150,standard_quicksort,700,7,19724,1093935,0,0,0
prefix_150,standard_quicksort,700,8,19708,1093935,0,0,0
prefix_150,standard_quicksort,700,9,19798,1093935,0,0,0
prefix_150,standard_quicksort,700,10,19733,1093935,0,0,0
prefix_150,standard_quicksort,700,11,19947,1093935,0,0,0
prefix_150,standard_quicksort,700,12,19833,1093935,0,0,0
prefix_150,standard_quicksort,700,13,19809,1093935,0,0,0
prefix_150,standard_quicksort,700,14,19751,1093935,0,0,0
prefix_150,standard_quicksort,700,15,19800,1093935,0,0,0
prefix_150,standard_quicksort,700,16,19741,1093935,0,0,0
prefix_150,standard_quicksort,700,17,19653,1093935,0,0,0
prefix_150,standard_quicksort,700,18,19685,1093935,0,0,0
prefix_150,standard_quicksort,700,19,19780,1093935,0,0,0
prefix_150,standard_quicksort,700,20,19746,1093935,0,0,0
prefix_150,standard_quicksort,700,21,19668,1093935,0,0,0
prefix_150,standard_quicksort,700,22,19975,1093935,0,0,0
prefix_150,standard_quicksort,700,23,19658,1093935,0,0,0
prefix_150,standard_quicksort,700,24,20029,1093935,0,0,0
prefix_150,standard_quicksort,700,25,19724,1093935,0,0,0
prefix_150,standard_quicksort,700,26,19859,1093935,0,0,0
prefix_150,standard_quicksort,700,27,19719,1093935,0,0,0
prefix_150,standard_quicksort,700,28,19739,1093935,0,0,0
prefix_150,standard_quicksort,700,29,19934,1093935,0,0,0
prefix_150,standard_quicksort,700,30,19921,1093935,0,0,0
prefix_150,standard_mergesort,700,1,15918,869277,0,0,0
prefix_150,standard_mergesort,700,2,15891,869277,0,0,0
prefix_150,standard_mergesort,700,3,15869,869277,0,0,0
prefix_150,standard_mergesort,700,4,15907,869277,0,0,0
prefix_150,standard_mergesort,700,5,15861,869277,0,0,0
prefix_150,standard_mergesort,700,6,15821,869277,0,0,0
prefix_150,standard_mergesort,700,7,15878,869277,0,0,0
prefix_150,standard_mergesort,700,8,15911,869277,0,0,0
prefix_150,standard_mergesort,700,9,15854,869277,0,0,0
prefix_150,standard_mergesort,700,10,15830,869277,0,0,0
prefix_150,standard_mergesort,700,11,15886,869277,0,0,0
prefix_150,standard_mergesort,700,12,15852,869277,0,0,0
prefix_150,standard_mergesort,700,13,16078,869277,0,0,0
prefix_150,standard_mergesort,700,14,16070,869277,0,0,0
prefix_150,standard_mergesort,700,15,15815,869277,0,0,0
prefix_150,standard_mergesort,700,16,15885,869277,0,0,0
prefix_150,standard_mergesort,700,17,15942,869277,0,0,0
prefix_150,standard_mergesort,700,18,15861,869277,0,0,0
prefix_150,standard_mergesort,700,19,15851,869277,0,0,0
prefix_150,standard_mergesort,700,20,15898,869277,0,0,0
prefix_150,standard_mergesort,700,21,15823,869277,0,0,0
prefix_150,standard_mergesort,700,22,15875,869277,0,0,0
prefix_150,standard_mergesort,700,23,15810,869277,0,0,0
prefix_150,standard_mergesort,700,24,15931,869277,0,0,0
prefix_150,standard_mergesort,700,25,15830,869277,0,0,0
prefix_150,standard_mergesort,700,26,15900,869277,0,0,0
prefix_150,standard_mergesort,700,27,15890,869277,0,0,0
prefix_150,standard_mergesort,700,28,15853,869277,0,0,0
prefix_150,standard_mergesort,700,29,15905,869277,0,0,0
prefix_150,standard_mergesort,700,30,15867,869277,0,0,0
prefix_150,string_quicksort,700,1,1465,218820,111435,0,0
prefix_150,string_quicksort,700,2,1531,218820,111435,0,0
prefix_150,string_quicksort,700,3,1516,218820,111435,0,0
prefix_150,string_quicksort,700,4,1413,218820,111435,0,0
prefix_150,string_quicksort,700,5,1476,218820,111435,0,0
prefix_150,string_quicksort,700,6,1518,218820,111435,0,0
prefix_150,string_quicksort,700,7,1480,218820,111435,0,0
prefix_150,string_quicksort,700,8,1446,218820,111435,0,0
prefix_150,string_quicksort,700,9,1515,218820,111435,0,0
prefix_150,string_quicksort,700,10,1438,218820,111435,0,0
prefix_150,string_quicksort,700,11,1484,218820,111435,0,0
prefix_150,string_quicksort,700,12,1521,218820,111435,0,0
prefix_150,string_quicksort,700,13,1475,218820,111435,0,0
prefix_150,string_quicksort,700,14,1452,218820,111435,0,0
prefix_150,string_quicksort,700,15,1512,218820,111435,0,0
prefix_150,string_quicksort,700,16,1433,218820,111435,0,0
prefix_150,string_quicksort,700,17,1493,218820,111435,0,0
prefix_150,string_quicksort,700,18,1515,218820,111435,0,0
prefix_150,string_quicksort,700,19,1465,218820,111435,0,0
prefix_150,string_quicksort,700,20,1441,218820,111435,0,0
prefix_150,string_quicksort,700,21,1515,218820,111435,0,0
prefix_150,string_quicksort,700,22,1514,218820,111435,0,0
prefix_150,string_quicksort,700,23,1419,218820,111435,0,0
prefix_150,string_quicksort,700,24,1467,218820,111435,0,0
prefix_150,string_quicksort,700,25,1515,218820,111435,0,0
prefix_150,string_quicksort,700,26,1493,218820,111435,0,0
prefix_150,string_quicksort,700,27,1435,218820,111435,0,0
prefix_150,string_quicksort,700,28,1559,218820,111435,0,0
prefix_150,string_quicksort,700,29,1459,218820,111435,0,0
prefix_150,string_quicksort,700,30,1480,218820,111435,0,0
prefix_150,lcp_mergesort,700,1,8590,874863,0,0,0
prefix_150,lcp_mergesort,700,2,8485,874863,0,0,0
prefix_150,lcp_mergesort,700,3,8539,874863,0,0,0
prefix_150,lcp_mergesort,700,4,8562,874863,0,0,0
prefix_150,lcp_mergesort,700,5,8481,874863,0,0,0
prefix_150,lcp_mergesort,700,6,8507,874863,0,0,0
prefix_150,lcp_mergesort,700,7,8614,874863,0,0,0
prefix_150,lcp_mergesort,700,8,8504,874863,0,0,0
prefix_150,lcp_mergesort,700,9,8518,874863,0,0,0
prefix_150,lcp_mergesort,700,10,8555,874863,0,0,0
prefix_150,lcp_mergesort,700,11,8517,874863,0,0,0
prefix_150,lcp_mergesort,700,12,8537,874863,0,0,0
prefix_150,lcp_mergesort,700,13,8554,874863,0,0,0
prefix_150,lcp_mergesort,700,14,8485,874863,0,0,0
prefix_150,lcp_mergesort,700,15,8562,874863,0,0,0
prefix_150,lcp_mergesort,700,16,8586,874863,0,0,0
prefix_150,lcp_mergesort,700,17,8509,874863,0,0,0
prefix_150,lcp_mergesort,700,18,8501,874863,0,0,0
prefix_150,lcp_mergesort,700,19,8814,874863,0,0,0
prefix_150,lcp_mergesort,700,20,8786,874863,0,0,0
prefix_150,lcp_mergesort,700,21,8599,874863,0,0,0
prefix_150,lcp_mergesort,700,22,8589,874863,0,0,0
prefix_150,lcp_mergesort,700,23,8502,874863,0,0,0
prefix_150,lcp_mergesort,700,24,8566,874863,0,0,0
prefix_150,lcp_mergesort,700,25,8584,874863,0,0,0
prefix_150,lcp_mergesort,700,26,8487,874863,0,0,0
prefix_150,lcp_mergesort,700,27,8563,874863,0,0,0
prefix_150,lcp_mergesort,700,28,8526,874863,0,0,0
prefix_150,lcp_mergesort,700,29,8635,874863,0,0,0
prefix_150,lcp_mergesort,700,30,8490,874863,0,0,0
prefix_150,msd_radix_sort,700,1,4799,0,212894,253,0
prefix_150,msd_radix_sort,700,2,4803,0,212894,253,0
prefix_150,msd_radix_sort,700,3,4776,0,212894,253,0
prefix_150,msd_radix_sort,700,4,4771,0,212894,253,0
prefix_150,msd_radix_sort,700,5,4759,0,212894,253,0
prefix_150,msd_radix_sort,700,6,4761,0,212894,253,0
prefix_150,msd_radix_sort,700,7,4761,0,212894,253,0
prefix_150,msd_radix_sort,700,8,4762,0,212894,253,0
prefix_150,msd_radix_sort,700,9,4767,0,212894,253,0
prefix_150,msd_radix_sort,700,10,4850,0,212894,253,0
prefix_150,msd_radix_sort,700,11,4778,0,212894,253,0
prefix_150,msd_radix_sort,700,12,4773,0,212894,253,0
prefix_150,msd_radix_sort,700,13,4746,0,212894,253,0
prefix_150,msd_radix_sort,700,14,4778,0,212894,253,0
prefix_150,msd_radix_sort,700,15,4764,0,212894,253,0
prefix_150,msd_radix_sort,700,16,4748,0,212894,253,0
prefix_150,msd_radix_sort,700,17,4767,0,212894,253,0
prefix_150,msd_radix_sort,700,18,4760,0,212894,253,0
prefix_150,msd_radix_sort,700,19,4776,0,212894,253,0
prefix_150,msd_radix_sort,700,20,4758,0,212894,253,0
prefix_150,msd_radix_sort,700,21,4761,0,212894,253,0
prefix_150,msd_radix_sort,700,22,4772,0,212894,253,0
prefix_150,msd_radix_sort,700,23,4753,0,212894,253,0
prefix_150,msd_radix_sort,700,24,4754,0,212894,253,0
prefix_150,msd_radix_sort,700,25,4768,0,212894,253,0
prefix_150,msd_radix_sort,700,26,4767,0,212894,253,0
prefix_150,msd_radix_sort,700,27,4749,0,212894,253,0
prefix_150,msd_radix_sort,700,28,4756,0,212894,253,0
prefix_150,msd_radix_sort,700,29,4769,0,212894,253,0
prefix_150,msd_radix_sort,700,30,4761,0,212894,253,0
prefix_150,quick_msd_radix_sort,700,1,4696,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,2,4656,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,3,4693,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,4,4625,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,5,4647,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,6,4644,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,7,4626,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,8,4614,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,9,4640,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,10,4634,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,11,4658,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,12,4632,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,13,4803,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,14,4769,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,15,4837,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,16,4676,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,17,4736,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,18,4636,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,19,4668,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,20,4623,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,21,4647,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,22,4641,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,23,4683,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,24,4695,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,25,4655,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,26,4637,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,27,4638,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,28,4632,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,29,4673,2406,213527,151,74
prefix_150,quick_msd_radix_sort,700,30,4629,2406,213527,151,74
prefix_150,standard_quicksort,800,1,23709,1311248,0,0,0
prefix_150,standard_quicksort,800,2,23626,1311248,0,0,0
prefix_150,standard_quicksort,800,3,23733,1311248,0,0,0
prefix_150,standard_quicksort,800,4,23630,1311248,0,0,0
prefix_150,standard_quicksort,800,5,23699,1311248,0,0,0
prefix_150,standard_quicksort,800,6,23676,1311248,0,0,0
prefix_150,standard_quicksort,800,7,23653,1311248,0,0,0
prefix_150,standard_quicksort,800,8,23633,1311248,0,0,0
prefix_150,standard_quicksort,800,9,23848,1311248,0,0,0
prefix_150,standard_quicksort,800,10,23744,1311248,0,0,0
prefix_150,standard_quicksort,800,11,23635,1311248,0,0,0
prefix_150,standard_quicksort,800,12,23643,1311248,0,0,0
prefix_150,standard_quicksort,800,13,23596,1311248,0,0,0
prefix_150,standard_quicksort,800,14,23669,1311248,0,0,0
prefix_150,standard_quicksort,800,15,23599,1311248,0,0,0
prefix_150,standard_quicksort,800,16,23676,1311248,0,0,0
prefix_150,standard_quicksort,800,17,23677,1311248,0,0,0
prefix_150,standard_quicksort,800,18,23635,1311248,0,0,0
prefix_150,standard_quicksort,800,19,23612,1311248,0,0,0
prefix_150,standard_quicksort,800,20,23650,1311248,0,0,0
prefix_150,standard_quicksort,800,21,23529,1311248,0,0,0
prefix_150,standard_quicksort,800,22,23628,1311248,0,0,0
prefix_150,standard_quicksort,800,23,23619,1311248,0,0,0
prefix_150,standard_quicksort,800,24,23653,1311248,0,0,0
prefix_150,standard_quicksort,800,25,23612,1311248,0,0,0
prefix_150,standard_quicksort,800,26,23594,1311248,0,0,0
prefix_150,standard_quicksort,800,27,23585,1311248,0,0,0
prefix_150,standard_quicksort,800,28,23651,1311248,0,0,0
prefix_150,standard_quicksort,800,29,23703,1311248,0,0,0
prefix_150,standard_quicksort,800,30,23630,1311248,0,0,0
prefix_150,standard_mergesort,800,1,18655,1021357,0,0,0
prefix_150,standard_mergesort,800,2,18664,1021357,0,0,0
prefix_150,standard_mergesort,800,3,18708,1021357,0,0,0
prefix_150,standard_mergesort,800,4,18629,1021357,0,0,0
prefix_150,standard_mergesort,800,5,18676,1021357,0,0,0
prefix_150,standard_mergesort,800,6,18677,1021357,0,0,0
prefix_150,standard_mergesort,800,7,18606,1021357,0,0,0
prefix_150,standard_mergesort,800,8,18589,1021357,0,0,0
prefix_150,standard_mergesort,800,9,18693,1021357,0,0,0
prefix_150,standard_mergesort,800,10,18736,1021357,0,0,0
prefix_150,standard_mergesort,800,11,18884,1021357,0,0,0
prefix_150,standard_mergesort,800,12,19049,1021357,0,0,0
prefix_150,standard_mergesort,800,13,18650,1021357,0,0,0
prefix_150,standard_mergesort,800,14,18733,1021357,0,0,0
prefix_150,standard_mergesort,800,15,18850,1021357,0,0,0
prefix_150,standard_mergesort,800,16,18670,1021357,0,0,0
prefix_150,standard_mergesort,800,17,18636,1021357,0,0,0
prefix_150,standard_mergesort,800,18,18623,1021357,0,0,0
prefix_150,standard_mergesort,800,19,18655,1021357,0,0,0
prefix_150,standard_mergesort,800,20,18609,1021357,0,0,0
prefix_150,standard_mergesort,800,21,18703,1021357,0,0,0
prefix_150,standard_mergesort,800,22,18691,1021357,0,0,0
prefix_150,standard_mergesort,800,23,18635,1021357,0,0,0
prefix_150,standard_mergesort,800,24,18639,1021357,0,0,0
prefix_150,standard_mergesort,800,25,18667,1021357,0,0,0
prefix_150,standard_mergesort,800,26,18672,1021357,0,0,0
prefix_150,standard_mergesort,800,27,18649,1021357,0,0,0
prefix_150,standard_mergesort,800,28,18771,1021357,0,0,0
prefix_150,standard_mergesort,800,29,18843,1021357,0,0,0
prefix_150,standard_mergesort,800,30,18830,1021357,0,0,0
prefix_150,string_quicksort,800,1,1765,251480,128011,0,0
prefix_150,string_quicksort,800,2,1639,251480,128011,0,0
prefix_150,string_quicksort,800,3,1868,251480,128011,0,0
prefix_150,string_quicksort,800,4,1636,251480,128011,0,0
prefix_150,string_quicksort,800,5,1760,251480,128011,0,0
prefix_150,string_quicksort,800,6,1781,251480,128011,0,0
prefix_150,string_quicksort,800,7,1700,251480,128011,0,0
prefix_150,string_quicksort,800,8,1745,251480,128011,0,0
prefix_150,string_quicksort,800,9,1729,251480,128011,0,0
prefix_150,string_quicksort,800,10,1746,251480,128011,0,0
prefix_150,string_quicksort,800,11,1673,251480,128011,0,0
prefix_150,string_quicksort,800,12,1678,251480,128011,0,0
prefix_150,string_quicksort,800,13,1752,251480,128011,0,0
prefix_150,string_quicksort,800,14,1749,251480,128011,0,0
prefix_150,string_quicksort,800,15,1658,251480,128011,0,0
prefix_150,string_quicksort,800,16,1624,251480,128011,0,0
prefix_150,string_quicksort,800,17,1716,251480,128011,0,0
prefix_150,string_quicksort,800,18,1626,251480,128011,0,0
prefix_150,string_quicksort,800,19,1648,251480,128011,0,0
prefix_150,string_quicksort,800,20,1635,251480,128011,0,0
prefix_150,string_quicksort,800,21,1719,251480,128011,0,0
prefix_150,string_quicksort,800,22,1640,251480,128011,0,0
prefix_150,string_quicksort,800,23,1788,251480,128011,0,0
prefix_150,string_quicksort,800,24,1660,251480,128011,0,0
prefix_150,string_quicksort,800,25,1744,251480,128011,0,0
prefix_150,string_quicksort,800,26,1706,251480,128011,0,0
prefix_150,string_quicksort,800,27,1696,251480,128011,0,0
prefix_150,string_quicksort,800,28,1745,251480,128011,0,0
prefix_150,string_quicksort,800,29,1687,251480,128011,0,0
prefix_150,string_quicksort,800,30,1707,251480,128011,0,0
prefix_150,lcp_mergesort,800,1,10184,1027913,0,0,0
prefix_150,lcp_mergesort,800,2,10219,1027913,0,0,0
prefix_150,lcp_mergesort,800,3,10141,1027913,0,0,0
prefix_150,lcp_mergesort,800,4,10069,1027913,0,0,0
prefix_150,lcp_mergesort,800,5,9885,1027913,0,0,0
prefix_150,lcp_mergesort,800,6,10254,1027913,0,0,0
prefix_150,lcp_mergesort,800,7,10930,1027913,0,0,0
prefix_150,lcp_mergesort,800,8,10283,1027913,0,0,0
prefix_150,lcp_mergesort,800,9,10239,1027913,0,0,0
prefix_150,lcp_mergesort,800,10,10261,1027913,0,0,0
prefix_150,lcp_mergesort,800,11,10236,1027913,0,0,0
prefix_150,lcp_mergesort,800,12,10231,1027913,0,0,0
prefix_150,lcp_mergesort,800,13,10242,1027913,0,0,0
prefix_150,lcp_mergesort,800,14,10217,1027913,0,0,0
prefix_150,lcp_mergesort,800,15,10595,1027913,0,0,0
prefix_150,lcp_mergesort,800,16,10560,1027913,0,0,0
prefix_150,lcp_mergesort,800,17,10329,1027913,0,0,0
prefix_150,lcp_mergesort,800,18,10311,1027913,0,0,0
prefix_150,lcp_mergesort,800,19,10290,1027913,0,0,0
prefix_150,lcp_mergesort,800,20,10289,1027913,0,0,0
prefix_150,lcp_mergesort,800,21,10218,1027913,0,0,0
prefix_150,lcp_mergesort,800,22,10304,1027913,0,0,0
prefix_150,lcp_mergesort,800,23,10222,1027913,0,0,0
prefix_150,lcp_mergesort,800,24,10221,1027913,0,0,0
prefix_150,lcp_mergesort,800,25,10357,1027913,0,0,0
prefix_150,lcp_mergesort,800,26,10275,1027913,0,0,0
prefix_150,lcp_mergesort,800,27,10235,1027913,0,0,0
prefix_150,lcp_mergesort,800,28,10263,1027913,0,0,0
prefix_150,lcp_mergesort,800,29,10297,1027913,0,0,0
prefix_150,lcp_mergesort,800,30,10235,1027913,0,0,0
prefix_150,msd_radix_sort,800,1,5552,0,243352,268,0
prefix_150,msd_radix_sort,800,2,5482,0,243352,268,0
prefix_150,msd_radix_sort,800,3,5496,0,243352,268,0
prefix_150,msd_radix_sort,800,4,5495,0,243352,268,0
prefix_150,msd_radix_sort,800,5,5481,0,243352,268,0
prefix_150,msd_radix_sort,800,6,5478,0,243352,268,0
prefix_150,msd_radix_sort,800,7,5479,0,243352,268,0
prefix_150,msd_radix_sort,800,8,5489,0,243352,268,0
prefix_150,msd_radix_sort,800,9,5487,0,243352,268,0
prefix_150,msd_radix_sort,800,10,5475,0,243352,268,0
prefix_150,msd_radix_sort,800,11,5492,0,243352,268,0
prefix_150,msd_radix_sort,800,12,5485,0,243352,268,0
prefix_150,msd_radix_sort,800,13,5485,0,243352,268,0
prefix_150,msd_radix_sort,800,14,5501,0,243352,268,0
prefix_150,msd_radix_sort,800,15,5559,0,243352,268,0
prefix_150,msd_radix_sort,800,16,5534,0,243352,268,0
prefix_150,msd_radix_sort,800,17,5548,0,243352,268,0
prefix_150,msd_radix_sort,800,18,5534,0,243352,268,0
prefix_150,msd_radix_sort,800,19,5522,0,243352,268,0
prefix_150,msd_radix_sort,800,20,5516,0,243352,268,0
prefix_150,msd_radix_sort,800,21,5525,0,243352,268,0
prefix_150,msd_radix_sort,800,22,5504,0,243352,268,0
prefix_150,msd_radix_sort,800,23,5527,0,243352,268,0
prefix_150,msd_radix_sort,800,24,5506,0,243352,268,0
prefix_150,msd_radix_sort,800,25,5490,0,243352,268,0
prefix_150,msd_radix_sort,800,26,5485,0,243352,268,0
prefix_150,msd_radix_sort,800,27,5497,0,243352,268,0
prefix_150,msd_radix_sort,800,28,5478,0,243352,268,0
prefix_150,msd_radix_sort,800,29,5473,0,243352,268,0
prefix_150,msd_radix_sort,800,30,5475,0,243352,268,0
prefix_150,quick_msd_radix_sort,800,1,5274,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,2,5347,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,3,5329,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,4,5357,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,5,5348,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,6,5346,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,7,5407,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,8,5278,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,9,5228,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,10,5329,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,11,5225,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,12,5304,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,13,5342,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,14,5358,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,15,5320,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,16,5357,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,17,5356,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,18,5326,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,19,5290,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,20,5290,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,21,5289,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,22,5284,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,23,5300,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,24,5367,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,25,5285,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,26,5300,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,27,5281,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,28,5277,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,29,5297,3132,244224,151,74
prefix_150,quick_msd_radix_sort,800,30,5427,3132,244224,151,74
prefix_150,standard_quicksort,900,1,27228,1495620,0,0,0
prefix_150,standard_quicksort,900,2,27083,1495620,0,0,0
prefix_150,standard_quicksort,900,3,27187,1495620,0,0,0
prefix_150,standard_quicksort,900,4,27147,1495620,0,0,0
prefix_150,standard_quicksort,900,5,27032,1495620,0,0,0
prefix_150,standard_quicksort,900,6,27189,1495620,0,0,0
prefix_150,standard_quicksort,900,7,27114,1495620,0,0,0
prefix_150,standard_quicksort,900,8,27105,1495620,0,0,0
prefix_150,standard_quicksort,900,9,27269,1495620,0,0,0
prefix_150,standard_quicksort,900,10,27765,1495620,0,0,0
prefix_150,standard_quicksort,900,11,27651,1495620,0,0,0
prefix_150,standard_quicksort,900,12,27630,1495620,0,0,0
prefix_150,standard_quicksort,900,13,27626,1495620,0,0,0
prefix_150,standard_quicksort,900,14,27701,1495620,0,0,0
prefix_150,standard_quicksort,900,15,27628,1495620,0,0,0
prefix_150,standard_quicksort,900,16,27626,1495620,0,0,0
prefix_150,standard_quicksort,900,17,27674,1495620,0,0,0
prefix_150,standard_quicksort,900,18,27704,1495620,0,0,0
